Feature1,Feature2,Label
7.104201103951876,6.608241850956178,1.0
6.937406872100477,6.077589815501497,1.0
6.246035411133324,8.615375689469442,1.0
6.719324923133226,6.6776795307886605,1.0
5.3070431858046145,8.217158520825496,1.0
6.90166037320525,8.521316051922451,1.0
6.011408892849083,7.9983108981479605,1.0
5.896410682784229,6.5683796872819515,1.0
7.179894151153478,7.40373009033661,1.0
8.3920022863446,6.975804393609084,1.0
7.918316606002313,6.096298139269872,1.0
5.429499396376823,7.324359281721603,1.0
6.010371863429662,5.820960208840198,1.0
7.940771187988216,8.187679388461564,1.0
6.017512606461691,6.535382702701607,1.0
6.775366850002976,7.201159655872839,1.0
7.550052099024552,7.283287871546142,1.0
6.031655545136365,6.741095026295922,1.0
7.10537550614596,7.586693801475275,1.0
5.665974505081795,6.525096343377475,1.0
6.398632356048786,7.871297297457244,1.0
7.3197819341425365,5.6540203197532515,1.0
5.407006266468331,7.126379579546412,1.0
7.440474737960399,8.938928999058284,1.0
6.980362201073318,5.9996686753944255,1.0
7.5524899544171475,6.322255029475149,1.0
7.223914134064661,7.513907849658915,1.0
8.364140429973844,7.179581781939598,1.0
7.1252245026479075,7.350630099273559,1.0
6.570594458874747,7.489187130147664,1.0
7.122297503032284,7.63472146856177,1.0
7.543298029036388,8.109699841956223,1.0
7.048860070325705,7.409818656928513,1.0
7.040591691203883,6.7587423453814575,1.0
6.298008312193245,7.672573701202731,1.0
6.337099082449052,8.899881934895216,1.0
5.597394728200307,6.867366253617426,1.0
8.749576743186939,6.025470695329359,1.0
5.756136764608715,8.107080669286972,1.0
6.307094802204093,6.879618836046402,1.0
6.281592734430802,4.827330453985963,1.0
7.8949243769444415,7.847421677150422,1.0
6.705050321707972,6.464671814046078,1.0
8.247742072673734,6.909466717695839,1.0
6.326509375756132,7.3319803305690145,1.0
7.278994162223802,7.190499679779067,1.0
6.164652946740243,7.70945181713904,1.0
9.145149127773388,6.564513629430157,1.0
5.812401580970487,7.513105798176083,1.0
7.309820710227028,6.740453322416083,1.0
7.633776880932098,7.738810480887503,1.0
7.4137990974514985,7.615367484013054,1.0
6.814712341122291,6.064561297955405,1.0
6.870179300266574,8.085982116175032,1.0
7.04381147197911,6.464036554885952,1.0
6.852997998371511,7.808057798281145,1.0
7.96387911679491,7.367287313401341,1.0
9.210523001591351,8.838183676795122,1.0
6.442508214992166,6.776534017628148,1.0
5.630197020420923,6.650683203881803,1.0
6.911717951648745,6.980580394112267,1.0
9.579709337654318,6.696820217165724,1.0
6.196325432030269,7.79994190194205,1.0
8.639116805444068,5.383689391563412,1.0
8.677700814076442,5.946317580853646,1.0
6.4464117582920055,5.932197078420807,1.0
7.5689830791852755,7.9503075919735755,1.0
8.628396623128538,8.710613372581925,1.0
6.620872259012513,6.8955507814625285,1.0
6.796419639897638,6.83117827680999,1.0
6.418319086051357,7.070052163113181,1.0
5.985243269307134,8.16187830260819,1.0
6.350722454933993,6.072646865809426,1.0
5.7760597332377435,7.2383689827347855,1.0
7.034083468259226,7.975197629782429,1.0
6.230026768941358,7.5010941699398455,1.0
7.233785911790748,7.189581616598743,1.0
5.444104353796373,8.00104609256714,1.0
7.330880232214457,4.296767707000763,1.0
7.833528961608924,7.677875319530908,1.0
5.006264357428544,6.345924316872576,1.0
7.374056569847572,5.169367103143543,1.0
8.227668992473292,7.511202599524981,1.0
5.790358981308795,8.373658545162957,1.0
8.672572386837704,6.862551485372308,1.0
7.419019009366045,7.9528745472029385,1.0
6.294988144241591,8.612278257988645,1.0
6.944230922342294,8.314914453584047,1.0
7.558326912521722,8.639964529371394,1.0
7.076005391412411,7.7421274910718925,1.0
7.538755992446369,7.075433638901592,1.0
6.079326406920634,5.398034188102832,1.0
7.169360824036078,6.753937511870052,1.0
5.58628550309502,6.156753404683808,1.0
6.888773938651299,9.170942717497814,1.0
6.09609235853521,6.824114187567663,1.0
6.264470057410233,7.123204806784486,1.0
8.236093175210437,7.551485376040468,1.0
8.091310120594269,7.043602446372454,1.0
7.609138120907177,8.695051040430753,1.0
5.907687235327421,6.377350638265548,1.0
6.683591550305198,7.194607455237243,1.0
8.213097699979183,6.257529414301952,1.0
7.141716913639905,5.679977488779294,1.0
9.319329539981695,6.388230909094714,1.0
7.3933178393943715,6.962963202951588,1.0
7.192049116490032,6.57069777548274,1.0
6.690883535797498,6.307579020126144,1.0
7.133540904782282,5.593682536328166,1.0
6.8475301636194565,6.9168944273713056,1.0
7.708108676688591,5.4952796259689975,1.0
7.956702316794584,7.760055963689602,1.0
6.21401053949205,7.082439752934503,1.0
5.6687670464422215,5.54244850053507,1.0
5.163794626896704,6.6907909229501366,1.0
7.507991326912544,6.247843594409417,1.0
5.896633393826127,7.31917451041918,1.0
4.847109407047517,8.340450446023144,1.0
7.388578604530964,5.124827530354255,1.0
9.492999517432791,7.115026079147417,1.0
6.993929088460106,6.83986720443336,1.0
7.838490774451642,7.671340076450465,1.0
7.081829358547565,7.213196628237689,1.0
6.901110346808857,6.248030668261181,1.0
7.9190764829877685,6.680946064333382,1.0
6.709725455811348,6.203974143196511,1.0
7.267392314071903,8.076007138598598,1.0
7.321697806196013,7.021311648671942,1.0
6.331909546356951,8.901190685753008,1.0
7.992042349536523,6.9393391861853795,1.0
6.825040243304591,6.291593233089538,1.0
6.244254840507155,5.486285607387173,1.0
7.536509843570403,5.196860323744055,1.0
6.101532018208963,5.4158640569945105,1.0
7.028181157369128,7.267126651011483,1.0
6.990881003355796,7.508725023229934,1.0
8.085895565831578,5.418809297967867,1.0
7.474698232879953,7.895038314076116,1.0
6.974973041254856,6.516938948316561,1.0
7.817766299200287,7.146793011985549,1.0
8.390207549017314,8.612220628255425,1.0
7.557810306351862,7.896839315865532,1.0
7.01035261984338,6.731469352094168,1.0
5.68816376764984,6.1088077745847125,1.0
5.934886336924627,4.848184598670695,1.0
6.694775295645332,6.28084668075758,1.0
6.390487797840716,6.788869761172306,1.0
6.813028697014554,6.012820472848816,1.0
7.0566499248971075,6.8687430329076955,1.0
7.529692754356731,7.076851882958768,1.0
6.9295012219409085,6.775144018191922,1.0
7.486501643826202,6.349997419176541,1.0
7.06447441481012,7.168654671966728,1.0
5.024533433646129,7.441940649569409,1.0
6.060664606181246,5.9096009225571535,1.0
6.855912444278385,8.41093237974627,1.0
5.790305257158892,6.901411867715738,1.0
7.599928729996204,7.018849622944848,1.0
8.530750832343697,7.708214423256557,1.0
8.218761851697316,7.233216131263502,1.0
6.786557129069792,7.953136633913245,1.0
8.490726136849952,7.287124165201824,1.0
7.148667457202111,6.387562625359562,1.0
6.662914028881961,7.361503525206102,1.0
6.38659733645906,5.856273792679338,1.0
6.697530313511872,7.108559705776523,1.0
6.611823181458771,6.966770009355539,1.0
7.170416222375488,6.79188314272746,1.0
7.160573981049865,6.871462488561069,1.0
7.003046020153414,5.118150954502361,1.0
7.43693816974635,6.4512750922590385,1.0
8.190646274786342,7.092844901141115,1.0
7.949554135441324,7.1598563919974,1.0
5.5151020315500965,5.972324859074042,1.0
4.446078865098045,8.265707840864701,1.0
7.934319911239274,6.1338251517855,1.0
5.633121301584579,7.969457200526737,1.0
6.775234598107317,7.427194361871685,1.0
5.82988697394064,6.353772690156197,1.0
5.19801956241998,8.775310892609513,1.0
7.541462728204788,5.80636316824352,1.0
7.7591551603026465,7.919154173610002,1.0
6.423489599273281,8.000582318042978,1.0
4.40895770785509,6.329379790923355,1.0
6.453755551747517,8.392465300064329,1.0
7.3918040054025465,6.749953485401047,1.0
5.521088431225872,7.288693629279857,1.0
7.183359919779155,7.260321838771221,1.0
6.984690150827005,6.865691258529452,1.0
7.579291499601088,7.8108082731597825,1.0
7.119580368414153,7.793488720552213,1.0
6.026931059118445,5.2514680267618195,1.0
8.196571501664492,8.304340242878153,1.0
6.84147042697303,5.337508011964326,1.0
6.972695460490068,8.032546204341656,1.0
6.066732040926804,8.126705136827583,1.0
6.55671774880849,5.9090335697848015,1.0
6.115197285973099,6.589185712045415,1.0
6.827053940076577,5.894295331514064,1.0
8.711708480142343,6.785078969711265,1.0
5.628098857068643,6.691965715814259,1.0
5.386438602123259,7.7796605322693395,1.0
8.471170327493608,8.310308746119608,1.0
6.7906763228481335,8.395683810789956,1.0
6.330927261340084,6.437831973421698,1.0
8.039904687396076,6.790778126255472,1.0
6.394384460263136,5.31656180777905,1.0
8.826009713546936,6.194129933503811,1.0
7.677925871339269,7.9648516330974575,1.0
6.5120885918542974,8.615582823548232,1.0
9.157308213265503,5.765651128120078,1.0
6.3942850769966615,6.407535740847106,1.0
7.742095372009307,6.973594243041073,1.0
7.299292580406492,7.280161158819607,1.0
8.301741289398798,6.190396480078354,1.0
8.561511196726853,7.424061044464089,1.0
7.0320041490657665,6.526160652929084,1.0
6.246582129653817,6.985547729121721,1.0
7.459972142939116,7.546284248003699,1.0
6.322284630247894,7.006422269810938,1.0
9.013387247526623,6.5636141094734315,1.0
7.1365353310827375,6.890390196074169,1.0
6.634678448687891,6.911637040794664,1.0
7.184680305864909,6.629988970117872,1.0
5.6528737104703035,6.741203937332898,1.0
6.028385961489349,8.598647170504718,1.0
8.200413907944425,7.560919447941239,1.0
6.343105721028604,6.704519681970839,1.0
5.95308901731806,7.696954404510736,1.0
7.536652752527286,6.66618051024399,1.0
8.185704154662997,8.17312463758664,1.0
7.718953310665067,7.369642192198094,1.0
7.9960476858058165,6.892697855995771,1.0
6.2432049114305395,7.447716925810278,1.0
5.578189333258156,5.429123847931501,1.0
8.501333651955488,5.873232531090195,1.0
6.677320161157864,5.806074993600944,1.0
6.749166983544953,7.142943094763707,1.0
8.328194141849059,8.732514999485092,1.0
7.55623000940066,9.231300146192632,1.0
7.455887772081607,7.638051101440757,1.0
9.165002344901083,7.500844474944457,1.0
6.356481769619857,5.198942265847261,1.0
7.927840128081237,6.457326200265978,1.0
7.057013124897084,6.212216248091761,1.0
7.268592278863257,6.379152401748884,1.0
8.528468426412532,6.83185618141521,1.0
7.507835756289624,6.527909422302873,1.0
7.538296079049633,5.020700189624212,1.0
8.072507337309801,7.7479102561175335,1.0
6.635047270457115,5.927256974260193,1.0
6.160790332660993,7.239246864111149,1.0
5.955190805978966,9.074082669749973,1.0
5.0336434106239984,6.080615408413577,1.0
9.056207129940322,4.469712477253671,1.0
5.896791634278317,6.713995778119889,1.0
6.778746376414228,8.10095963499857,1.0
6.723186700111079,8.958347454220593,1.0
7.307406697809101,5.770450405547583,1.0
7.815737212539297,7.496699223236522,1.0
7.860473488359745,6.5346895432199466,1.0
6.416922561431061,6.894051645695864,1.0
6.832878286213589,9.644343347017035,1.0
7.2825799504883,5.497029671604847,1.0
6.751308873816453,7.253739661494573,1.0
8.607345576019993,7.467693171765434,1.0
7.490974951638251,8.085786324939347,1.0
7.734877786049817,7.097983153470896,1.0
7.662881268667412,7.308050539504102,1.0
8.173473857485325,6.608351432578209,1.0
7.181021558703707,7.269126941245108,1.0
5.703168052044154,6.656807724502589,1.0
7.399687951752641,7.6215718898560505,1.0
6.348643106208171,6.630389663956366,1.0
6.471383318250243,7.377100393902187,1.0
7.586364018755093,6.970737186315022,1.0
8.238283071433635,8.126050250772169,1.0
7.021271576736062,6.948606276411514,1.0
7.308833012598964,5.226967531793118,1.0
8.702214944635237,8.261921500713992,1.0
7.240753179488569,6.094267699137381,1.0
9.601683114180394,6.34623366135118,1.0
7.565509645631544,6.404338705956508,1.0
5.239237240844182,8.374438093170816,1.0
7.753341621104532,4.864325786021304,1.0
7.381158384882777,10.137748533659995,1.0
8.289752754082745,8.056056809066051,1.0
7.6731813512699585,7.223238914129159,1.0
6.861544016016226,6.945105999383713,1.0
5.775701763710634,7.285554074857657,1.0
6.7909767427139744,7.521122428379338,1.0
6.1494795457907,7.645215585950057,1.0
6.419476550195277,7.555604466003448,1.0
7.58857840442061,7.089580681255248,1.0
8.669904504351406,6.802661579692674,1.0
7.394671529822981,6.848726716346488,1.0
5.804116937964816,6.805091719647319,1.0
7.44460266822014,8.133770096867064,1.0
8.196631486645652,7.593556722280862,1.0
6.390217095680618,4.059611365335719,1.0
6.865982833327083,7.655900776529761,1.0
7.014688194729197,7.194736194718775,1.0
6.21510168691776,6.981291243554103,1.0
7.648280433843859,6.611481546911114,1.0
6.8790518513922185,8.124112719986014,1.0
7.419532443907028,7.947526462122858,1.0
6.1125078221979,6.227122332176391,1.0
6.56254169967659,7.407052287124535,1.0
7.722381357827771,6.028343265458714,1.0
6.627166847908233,5.620381835211069,1.0
8.726963851233405,6.3732827754100345,1.0
6.600363814385398,7.862393472382759,1.0
7.224684725751886,7.953125045376087,1.0
7.93259083187309,7.513085420097293,1.0
5.581634267066969,7.725095786847997,1.0
5.239191188019224,7.5161782871149585,1.0
5.474343685429905,6.3585184047770476,1.0
8.262584103427182,7.431922544673941,1.0
6.448141854107553,7.800409525227682,1.0
9.558199285668252,7.754291329813574,1.0
6.4357524013426115,8.188913371474642,1.0
7.184551303197037,7.708303847201064,1.0
8.542109952567875,7.351448207541583,1.0
9.006092888159124,8.070150238316428,1.0
9.061503576636397,6.97347874075094,1.0
8.208366230593143,6.118125348772282,1.0
8.024062525811463,6.836933036056236,1.0
7.592526949201183,6.255097355193551,1.0
